;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
673.;239501;07.09.2004;INTEL CAPITAL CORPORATION;CENTRATA INC.;US;7371;Minority stake unknown %
674.;227179;10.05.2004;INTEL CAPITAL CORPORATION;JBOSS INC.;US;7371 / 7373;Minority stake unknown %
675.;210257;02.12.2003;INTEL CAPITAL CORPORATION;PLATFORM SOLUTIONS INC.;US;3572 / 7371;Minority stake unknown %
676.;169799;20.11.2002;INTEL CAPITAL CORPORATION;COLIBRYS SA;CH;3674;Minority stake unknown %
677.;163098;16.04.2003;INTEL CAPITAL CORPORATION;JEDAI BROADBAND NETWORKS, INC.;US;3661 / 3669 / 7371;Minority stake unknown %
678.;159101;31.03.2003;INTEL CAPITAL CORPORATION;BLUESOCKET INC.;US;7371 / 7372;Minority stake unknown %
679.;133958;05.04.2001;INTEL CAPITAL CORPORATION;JAMDAT MOBILE INC.;US;7371;Minority stake unknown %
680.;115347;01.05.2002;INTEL CAPITAL CORPORATION;CARDONET INC.;US;7371;Minority stake unknown %
681.;97388;04.09.2001;INTEL CAPITAL CORPORATION;VORDEL LTD;IE;7371 / 7372 / 7374;Minority stake unknown %
682.;86038;19.03.2001;INTEL CAPITAL CORPORATION;APPLIED PSYCHOLOGY RESEARCH LTD;GB;7371 / 7372 / 8999;Minority stake unknown %
683.;1909631445;18.09.2017;INTEL CAPITAL CORPORATION;MATROID INC.;US;7372 / 7374;Minority stake unknown %
684.;1909164161;05.11.2014;INTEL CAPITAL CORPORATION;INRIX INC.;US;7372;Minority stake unknown %
685.;1909110472;02.06.2014;INTEL CAPITAL CORPORATION;FORTSCALE SECURITY LTD;US;7371 / 7372;Minority stake unknown %
686.;1601151098;15.01.2010;INTEL CAPITAL CORPORATION;AVERNA TECHNOLOGIES INC.;CA;3829 / 7371 / 7372;Minority stake unknown %
687.;311836;24.01.2005;INTEL CAPITAL CORPORATION;VENTURI WIRELESS INC.;US;3663;Minority stake unknown %
688.;167723;15.05.2003;INTEL CAPITAL CORPORATION;RU-NET HOLDINGS LTD;BM;6719 / 6799;Minority stake unknown %
689.;480714;05.10.2006;INTEL CAPITAL CORPORATION;IMAGINATION TECHNOLOGIES GROUP PLC;GB;3674 / 7371 / 7374;Capital Increase 2.856%
690.;1909047053;26.11.2013;INTEL CAPITAL CORPORATION;FLATFROG LABORATORIES AB;SE;3575;Minority stake unknown %
691.;168216;20.10.2003;INTEL CAPITAL CORPORATION;CLEAR2PAY NV/SA;BE;7371 / 7372 / 7374;Minority stake unknown %
692.;453886;26.06.2006;INTEL CAPITAL CORPORATION;LIGNUP CORPORATION;US;7371 / 7372;Minority stake unknown %
693.;1601310171;03.02.2011;INTEL CAPITAL CORPORATION;VIRTUSTREAM INC.;US;7371 / 7373 / 7374 / 7379;Minority stake unknown %
694.;363922;26.07.2005;INTEL CAPITAL CORPORATION;APOGEE PHOTONICS INC.;US;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679 / 8731;Minority stake unknown %
695.;610348;08.01.2008;INTEL CAPITAL CORPORATION;SOONR INC.;US;7374;Minority stake unknown %
696.;587304;24.10.2007;INTEL CAPITAL CORPORATION;JACKBE CORPORATION;US;7371 / 7372 / 7374;Minority stake unknown %
697.;375319;06.09.2005;INTEL CAPITAL CORPORATION;COLLABNET INC.;US;7372 / 7374;Minority stake unknown %
698.;295978;19.11.2004;INTEL CAPITAL CORPORATION;MELODEO INC.;US;2741 / 7371 / 7372;Minority stake unknown %
699.;150819;17.09.2001;INTEL CAPITAL CORPORATION;CLEARCOMMERCE CORPORATION;US;7371 / 7372;Minority stake unknown %
700.;134326;07.06.2001;INTEL CAPITAL CORPORATION;CONSYSTANT DESIGN TECHNOLOGIES, INC.;US;7371;Minority stake unknown %
701.;537575;09.05.2007;INTEL CAPITAL CORPORATION;TUTOR.COM INC.;US;7372 / 7374 / 8299;Minority stake unknown %
702.;1909163983;04.11.2014;INTEL CAPITAL CORPORATION;AVEGANT CORPORATION;US;3575 / 3679;Minority stake unknown %
703.;181426;15.01.2003;INTEL CAPITAL CORPORATION;OPTWARE CORPORATION;JP;3572;Minority stake unknown %
704.;82976;31.01.2001;INTEL CAPITAL CORPORATION;REALVIZ SA;FR;7371;Minority stake unknown %
705.;1601471613;02.05.2013;INTEL CAPITAL CORPORATION;FEEDHENRY LTD;IE;7371 / 7374;Minority stake unknown %
706.;1909295485;07.10.2015;INTEL CAPITAL CORPORATION;GEOFUSION SISTEMAS E SERVICOS DE INFORMATICA SA;BR;7371 / 7374;Minority stake unknown %
707.;1909635268;27.09.2017;INTEL CAPITAL CORPORATION;RENO SUB SYSTEMS CANADA INC.;CA;3823;Minority stake unknown %
708.;1909258326;10.07.2015;INTEL CAPITAL CORPORATION;TRAPX SECURITY INC.;US;7371 / 7372;Minority stake unknown %
709.;1909088197;27.03.2014;INTEL CAPITAL CORPORATION;ELASTICBOX INC.;US;7374;Minority stake unknown %
710.;1601408425;02.10.2012;INTEL CAPITAL CORPORATION;JELLI INC.;US;7374;Minority stake
711.;1601151034;02.06.2010;INTEL CAPITAL CORPORATION;TRANSPERA INC.;US;7371 / 7372;Minority stake unknown %
712.;1601125651;20.10.2009;INTEL CAPITAL CORPORATION;REVOLUTION COMPUTING;US;7371;Minority stake unknown %
713.;623505;19.02.2008;INTEL CAPITAL CORPORATION;SAFEND LTD;IL;7371 / 7372;Minority stake unknown %
714.;285220;14.10.2004;INTEL CAPITAL CORPORATION;ZINC MATRIX POWER INC.;US;3692;Minority stake unknown %
715.;194386;13.05.2002;INTEL CAPITAL CORPORATION;RIVERHEAD NETWORKS INC.;US;7371;Minority stake unknown %
716.;166169;20.08.2000;INTEL CAPITAL CORPORATION;BANDERACOM INC.;US;3674;Minority stake unknown %
717.;165457;05.05.2003;INTEL CAPITAL CORPORATION;OSA TECHNOLOGIES INC.;US;7371 / 7372;Minority stake unknown %
718.;133339;11.03.2002;INTEL CAPITAL CORPORATION;NOMADIX INC.;US;7371 / 7373;Minority stake unknown %
719.;85262;03.10.2000;INTEL CAPITAL CORPORATION;SOLSOFT SA;FR;7371 / 7372;Minority stake unknown %
720.;81545;01.12.2000;INTEL CAPITAL CORPORATION;REALTIMEIMAGE INC.;US;7371 / 7372;Minority stake 9%
721.;1907004928;13.08.2013;INTEL CAPITAL CORPORATION;NXTGEN DATACENTER & CLOUD TECHNOLOGIES PVT LTD;IN;7374;Minority stake unknown %
722.;1601070004;14.04.2009;INTEL CAPITAL CORPORATION;SIGNACERT INC.;US;7371 / 7372;Minority stake unknown %
723.;1909280925;02.09.2015;INTEL CAPITAL CORPORATION;QNOVO INC.;US;8731;Minority stake unknown %
724.;1909643850;19.10.2017;INTEL CAPITAL CORPORATION;ECHOPIXEL INC.;US;7371 / 7372;Minority stake unknown %
725.;1909456717;29.06.2016;INTEL CAPITAL CORPORATION;WHAT3WORDS LTD;GB;7372 / 7374;Minority stake unknown %
726.;1633009650;30.09.2005;INTEL CAPITAL CORPORATION;CHINACACHE INTERNATIONAL HOLDINGS LTD;KY;7374;Minority stake unknown %
727.;1601116244;26.09.2005;INTEL CAPITAL CORPORATION;BEIJING BLUE IT TECHNOLOGIES CO LTD;CN;3661 / 3663 / 3669 / 7371 / 7372;Minority stake unknown %
728.;1601020948;26.08.2008;INTEL CAPITAL CORPORATION;EXPAND NETWORKS INC.;US;7371 / 7372;Minority stake unknown %
729.;556583;13.07.2007;INTEL CAPITAL CORPORATION;SKYHOOK WIRELESS INC.;US;7371 / 7372;Minority stake unknown %
730.;380579;26.09.2005;INTEL CAPITAL CORPORATION;VIRTUAL IRON SOFTWARE INC.;US;7372 / 7374;Minority stake unknown %
731.;156489;18.03.2003;INTEL CAPITAL CORPORATION;CONSERA SOFTWARE CORPORATION;US;7371 / 7372;Minority stake unknown %
732.;168008;20.03.2000;INTEL CAPITAL CORPORATION;BLACK PEARL INC.;US;7371 / 7372;Minority stake unknown %
733.;131545;24.09.2002;INTEL CAPITAL CORPORATION;ZINIO SYSTEMS INC.;US;2721;Minority stake unknown %
734.;1941098320;29.04.2016;INTEL CAPITAL CORPORATION;URBAN AIRSHIP INC.;US;7372 / 7374;Minority stake unknown %
735.;1601032614;13.11.2008;INTEL CAPITAL CORPORATION;TRANSPERA INC.;US;7371 / 7372;Minority stake unknown %
736.;631001;12.03.2008;INTEL CAPITAL CORPORATION;PANDO NETWORKS INC.;US;3651 / 7371;Minority stake unknown %
737.;378211;29.08.2005;INTEL CAPITAL CORPORATION;LUMIDIGM INC.;US;3679 / 3845;Minority stake unknown %
738.;83197;20.12.2000;INTEL CAPITAL CORPORATION;ASSETHOUSE TECHNOLOGY LTD;GB;7371;Minority stake unknown %
739.;1909644214;19.10.2017;INTEL CAPITAL CORPORATION;INTEZER LABS LTD;IL;7371 / 7372;Minority stake unknown %
740.;1909079221;04.03.2014;INTEL CAPITAL CORPORATION;REFLEKTION INC.;US;7374;Minority stake unknown %
741.;1601272739;23.05.2011;INTEL CAPITAL CORPORATION;PERSPECSYS INC.;CA;7371 / 7372 / 7374;Minority stake unknown %
742.;1601228823;16.11.2010;INTEL CAPITAL CORPORATION;ORTIVA WIRELESS INC.;US;7371 / 7372 / 7374;Minority stake unknown %
743.;1601179367;21.04.2010;INTEL CAPITAL CORPORATION;VOXIFY INC.;US;7371 / 7389;Minority stake unknown %
744.;1601056023;30.06.2006;INTEL CAPITAL CORPORATION;FABRIK INC.;US;3572;Minority stake unknown %
745.;572398;31.12.2004;INTEL CAPITAL CORPORATION;SPATIAL PHOTONICS INC.;US;3571 / 3572 / 3575 / 3651 / 3652 / 3661 / 3663 / 3669 / 3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679 / 3695 / 3812 / 3822 / 3823 / 3824 / 3825 / 3826 / 3829 / 3844 / 3845 / 7372;Minority stake unknown %
746.;187249;06.12.2002;INTEL CAPITAL CORPORATION;AAROHI COMMUNICATIONS INC.;US;3674;Minority stake unknown %
747.;133952;15.10.2002;INTEL CAPITAL CORPORATION;JAMDAT MOBILE INC.;US;7371;Minority stake unknown %
748.;115733;11.02.2002;INTEL CAPITAL CORPORATION;SOLSOFT SA;FR;7371 / 7372;Minority stake unknown %
749.;80673;27.11.2000;INTEL CAPITAL CORPORATION;ZYGON SYSTEMS LTD;GB;7372 / 7379;Minority stake unknown %
750.;1909304081;03.11.2015;INTEL CAPITAL CORPORATION;BODY LABS INC.;US;7371 / 7372;Minority stake unknown %
751.;1909051254;11.12.2013;INTEL CAPITAL CORPORATION;UIEVOLUTION INC.;US;7371;Minority stake unknown %
752.;1601347788;29.02.2012;INTEL CAPITAL CORPORATION;AMPLIDATA SA;BE;7371 / 7372;Minority stake unknown %
753.;474554;07.09.2006;INTEL CAPITAL CORPORATION;MOBIXELL NETWORKS INC.;US;7371 / 7372;Minority stake unknown %
754.;411245;17.01.2006;INTEL CAPITAL CORPORATION;INTELLIVID CORPORATION;US;7371;Minority stake unknown %
755.;157154;16.10.2000;INTEL CAPITAL CORPORATION;GET2CHIP INC.;US;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679 / 7371 / 7372;Minority stake unknown %
756.;1601391940;31.07.2012;INTEL CAPITAL CORPORATION;MOVEA SA;FR;3679 / 7371;Minority stake unknown %
757.;1601449773;25.02.2013;INTEL CAPITAL CORPORATION;ALTOBRIDGE LTD;IE;7371 / 7372;Minority stake unknown %
758.;560916;30.07.2007;INTEL CAPITAL CORPORATION;BRIDGEWAVE COMMUNICATIONS INC.;US;3661;Minority stake unknown %
759.;287997;11.02.2002;INTEL CAPITAL CORPORATION;NETOCTAVE INC.;US;7373 / 7379;Minority stake unknown %
760.;55554;30.01.2000;INTEL CAPITAL CORPORATION;REALTIMEIMAGE INC.;US;7371 / 7372;Minority stake unknown %
761.;1909163897;04.11.2014;INTEL CAPITAL CORPORATION;PRELERT INC.;US;7371 / 7372;Minority stake unknown %
762.;567953;11.08.2007;INTEL CAPITAL CORPORATION;PACKETMOTION INC.;US;7371 / 7372;Minority stake unknown %
763.;439574;02.05.2006;INTEL CAPITAL CORPORATION;INSYNC SOFTWARE INC.;US;7371 / 7372;Minority stake unknown %
764.;337404;;INTEL CAPITAL CORPORATION;UHT;UA;3661;Minority stake unknown %
765.;272598;10.10.2000;INTEL CAPITAL CORPORATION;COLORLINK INC.;US;3861;Minority stake unknown %
766.;233679;21.02.2001;INTEL CAPITAL CORPORATION;PLATESPIN INC.;CA;7371;Minority stake unknown %
767.;151861;21.02.2003;INTEL CAPITAL CORPORATION;CORONA OPTICAL SYSTEMS INC.;US;3674;Minority stake unknown %
768.;132800;07.10.2002;INTEL CAPITAL CORPORATION;INTERLINK NETWORKS INC.;US;7371 / 7372;Minority stake unknown %
769.;1601024293;30.09.2008;INTEL CAPITAL CORPORATION;HEALTHINATION INC.;US;7812 / 8999;Minority stake unknown %
770.;1000000612;;INTEL CAPITAL CORPORATION;FAITH INC.;JP;2741 / 7372 / 7374 / 7922 / 7941;Minority stake 2.6%
771.;406645;04.01.2006;INTEL CAPITAL CORPORATION;SAFEND LTD;IL;7371 / 7372;Minority stake unknown %
772.;272149;19.03.2001;INTEL CAPITAL CORPORATION;NLINE CORPORATION;US;3812 / 3822 / 3823 / 3824 / 3825 / 3826 / 3829 / 3844 / 3845;Minority stake unknown %
773.;1909141685;03.09.2014;INTEL CAPITAL CORPORATION;VEBINAR OOO;RU;7374;Minority stake unknown %
774.;487696;23.10.2006;INTEL CAPITAL CORPORATION;BRAINLAB AG;DE;7371 / 7372;Minority stake unknown %
775.;574122;12.09.2007;INTEL CAPITAL CORPORATION;41105XWJ;US;7371 / 7372;Minority stake unknown %
776.;158056;24.03.2003;INTEL CAPITAL CORPORATION;JABBER INC.;US;7371 / 7372;Minority stake unknown %
777.;397978;25.11.2005;INTEL CAPITAL CORPORATION;METABOLI SA;FR;5045;Minority stake unknown %
778.;1941004362;20.11.2017;INTEL CAPITAL CORPORATION;GENXCOMM INC.;US;4899;Minority stake unknown %
779.;1909549241;28.02.2017;INTEL CAPITAL CORPORATION;FORTSCALE SECURITY LTD;US;7371 / 7372;Minority stake unknown %
780.;1601426759;04.12.2012;INTEL CAPITAL CORPORATION;POWERVATION LTD;IE;3674 / 7371;Minority stake unknown %
781.;1601284526;12.07.2011;INTEL CAPITAL CORPORATION;OMEK INTERACTIVE LTD;IL;7371;Minority stake unknown %
782.;1601027560;22.10.2008;INTEL CAPITAL CORPORATION;SILICON HIVE BV;NL;3679;Minority stake unknown %
783.;618516;29.01.2008;INTEL CAPITAL CORPORATION;LUMIDIGM INC.;US;3679 / 3845;Minority stake unknown %
784.;443302;16.05.2006;INTEL CAPITAL CORPORATION;PANDO NETWORKS INC.;US;3651 / 7371;Minority stake unknown %
785.;435921;13.04.2006;INTEL CAPITAL CORPORATION;ZINC MATRIX POWER INC.;US;3692;Minority stake unknown %
786.;230855;29.03.2004;INTEL CAPITAL CORPORATION;COMLENT HOLDINGS INC.;CN;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679 / 8731;Minority stake unknown %
787.;176124;30.06.2003;INTEL CAPITAL CORPORATION;LASERBIT KOMMUNIKACIOS RT;HU;3661 / 3663 / 3669;Minority stake unknown %
788.;123457;30.06.2002;INTEL CAPITAL CORPORATION;INFOCYCLONE LTD;IL;7371 / 7374;Minority stake unknown %
789.;88219;18.04.2001;INTEL CAPITAL CORPORATION;JUNGO SOFTWARE TECHNOLOGIES INC.;US;7371;Minority stake unknown %
790.;1909654356;15.11.2017;INTEL CAPITAL CORPORATION;CY VISION INC.;US;3651 / 3851;Minority stake unknown %
791.;1601165756;04.03.2010;INTEL CAPITAL CORPORATION;JULY SYSTEMS INC.;US;7371 / 7372;Minority stake unknown %
792.;1601090670;28.06.2009;INTEL CAPITAL CORPORATION;AEROSCOUT INC.;US;7371 / 7372;Minority stake unknown %
793.;513553;07.02.2007;INTEL CAPITAL CORPORATION;FONALITY INC.;US;7371 / 7372;Minority stake unknown %
794.;477221;18.09.2006;INTEL CAPITAL CORPORATION;MANAGED OBJECT SOLUTIONS INC.;US;7371 / 7372;Minority stake unknown %
795.;253126;02.06.2004;INTEL CAPITAL CORPORATION;SHANGHAI COMLENT TECHNOLOGY;CN;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
796.;181117;28.07.2003;INTEL CAPITAL CORPORATION;EVIDENT SOFTWARE INC.;US;7371 / 7372;Minority stake unknown %
797.;121763;24.06.2002;INTEL CAPITAL CORPORATION;MOBILEAWARE LTD;IE;7371 / 7372;Minority stake unknown %
798.;1633030789;21.04.2011;INTEL CAPITAL CORPORATION;ETECHACES MARKETING AND CONSULTING PVT LTD;IN;7374;Minority stake unknown %
799.;577275;12.09.2007;INTEL CAPITAL CORPORATION;GRID NET INC.;US;7371 / 7372;Minority stake unknown %
800.;1909500448;24.10.2016;INTEL CAPITAL CORPORATION;KINDUCT TECHNOLOGIES INC.;CA;7374;Minority stake unknown %
801.;1941071422;23.04.2018;INTEL CAPITAL CORPORATION;WORKAROUND GMBH;DE;2389;Minority stake unknown %
802.;1601154859;30.09.2007;INTEL CAPITAL CORPORATION;KASENNA INC.;US;7371;Minority stake unknown %
803.;287900;15.02.2002;INTEL CAPITAL CORPORATION;TEJAS NETWORKS INDIA LTD;IN;7372;Minority stake unknown %
804.;1600001675;;INTEL CAPITAL CORPORATION;C-MOTECH CO., LTD;KR;3661;Capital Increase unknown stake %
805.;404718;20.12.2005;INTEL CAPITAL CORPORATION;SKYHOOK WIRELESS INC.;US;7371 / 7372;Minority stake unknown %
806.;231181;08.03.2004;INTEL CAPITAL CORPORATION;RELATIVITY TECHNOLOGIES INC.;US;7371;Minority stake unknown %
807.;1909301886;28.10.2015;INTEL CAPITAL CORPORATION;TWO BIT CIRCUS INC.;US;7371 / 7372 / 7999 / 8731;Minority stake unknown %
808.;396003;17.11.2005;INTEL CAPITAL CORPORATION;JACKBE CORPORATION;US;7371 / 7372 / 7374;Minority stake unknown %
809.;157912;25.03.2003;INTEL CAPITAL CORPORATION;SYNACOR INC.;US;7371 / 7372 / 7374;Minority stake unknown %
810.;418082;09.02.2006;INTEL CAPITAL CORPORATION;APPLIED WAVE RESEARCH INC.;US;7371 / 7372;Minority stake unknown %
811.;253489;07.06.2004;INTEL CAPITAL CORPORATION;CELOXICA HOLDINGS PLC;GB;7371 / 7372;Minority stake unknown %
812.;1601419927;12.11.2012;INTEL CAPITAL CORPORATION;SWRVE NEW MEDIA INC.;US;7374;Minority stake unknown %
813.;1909422021;30.03.2016;INTEL CAPITAL CORPORATION;DATA ARTISANS GMBH;DE;7374;Minority stake unknown %
814.;382083;26.09.2005;INTEL CAPITAL CORPORATION;ENGANA PTY LTD;AU;3661 / 3663 / 3669;Minority stake unknown %
815.;76819;08.08.2000;INTEL CAPITAL CORPORATION;RAW COMMUNICATIONS;GB;7371 / 7812;Minority stake unknown %
816.;1909138041;22.08.2014;INTEL CAPITAL CORPORATION;ZUMIGO INC.;US;7371;Minority stake unknown %
817.;1909079770;31.12.2013;INTEL CAPITAL CORPORATION;EMOTIENT INC.;US;7371 / 7372;Minority stake unknown %
818.;1601354346;21.03.2012;INTEL CAPITAL CORPORATION;YUMMLY INC.;US;8999;Minority stake unknown %
819.;1601301637;10.02.2012;INTEL CAPITAL CORPORATION;ADAPTIVITY INC.;US;7371;Minority stake unknown %
820.;1601270318;28.04.2011;INTEL CAPITAL CORPORATION;CRISP MEDIA INC.;US;7374;Minority stake unknown %
821.;1601225096;12.10.2010;INTEL CAPITAL CORPORATION;VEEBEAM;US;4899;Minority stake unknown %
822.;1601179406;29.01.2004;INTEL CAPITAL CORPORATION;DATASYNAPSE INC.;US;7371;Minority stake unknown %
823.;1601091381;30.06.2009;INTEL CAPITAL CORPORATION;SENSE NETWORKS INC.;US;7371;Minority stake unknown %
824.;1601067652;22.01.2008;INTEL CAPITAL CORPORATION;MIXERCAST INC.;US;7371;Minority stake unknown %
825.;1601055814;26.02.2009;INTEL CAPITAL CORPORATION;BRIDGECO INC.;US;3674 / 7371;Minority stake unknown %
826.;1601000595;08.07.2008;INTEL CAPITAL CORPORATION;MOBIXELL NETWORKS INC.;US;7371 / 7372;Minority stake unknown %
827.;432800;28.01.2005;INTEL CAPITAL CORPORATION;IP FABRICS INC.;US;7371 / 7372;Minority stake unknown %
828.;190368;15.09.2003;INTEL CAPITAL CORPORATION;UNICORN SOLUTIONS INC.;US;7371 / 7372;Minority stake unknown %
829.;167527;07.11.2000;INTEL CAPITAL CORPORATION;ECUTEL SYSTEMS INC.;US;7371 / 7372;Minority stake unknown %
830.;159903;23.05.2001;INTEL CAPITAL CORPORATION;BE HERE CORPORATION;US;3861 / 7371;Minority stake unknown %
831.;120887;06.05.2002;INTEL CAPITAL CORPORATION;TRANSAT TECHNOLOGIES;US;7372;Minority stake unknown %
832.;81975;17.01.2001;INTEL CAPITAL CORPORATION;LASERBIT KOMMUNIKACIOS RT;HU;3661 / 3663 / 3669;Minority stake 30%
833.;1909034093;22.10.2013;INTEL CAPITAL CORPORATION;MOBILES REPUBLIC SAS;FR;7372 / 7374;Minority stake unknown %
834.;1601402405;12.09.2012;INTEL CAPITAL CORPORATION;AMPLIDATA SA;BE;7371 / 7372;Minority stake unknown %
835.;652966;05.05.2008;INTEL CAPITAL CORPORATION;CROSSING AUTOMATION INC.;US;3559;Minority stake unknown %
836.;618067;21.04.2008;INTEL CAPITAL CORPORATION;CHANNEL M INC.;US;7311 / 7319 / 8742;Minority stake unknown %
837.;570040;23.08.2007;INTEL CAPITAL CORPORATION;PLUGGD;US;4899;Minority stake unknown %
838.;477901;20.09.2006;INTEL CAPITAL CORPORATION;SOONR INC.;US;7374;Minority stake unknown %
839.;279672;20.09.2004;INTEL CAPITAL CORPORATION;ENIGMATEC CORPORATION LTD;GB;7371 / 7372;Minority stake unknown %
840.;154917;10.03.2003;INTEL CAPITAL CORPORATION;NETWORK PHYSICS INC.;US;7371 / 7372;Minority stake unknown %
841.;75936;15.09.2000;INTEL CAPITAL CORPORATION;YOUR VOICE SPA;IT;7389;Minority stake unknown %
842.;1601166475;22.09.2006;INTEL CAPITAL CORPORATION;PACKETMOTION INC.;US;7371 / 7372;Minority stake unknown %
843.;1601436871;14.01.2013;INTEL CAPITAL CORPORATION;PERSIMMON TECHNOLOGIES CORPORATION;US;3589 / 3599 / 8731;Minority stake unknown %
844.;222224;02.02.2004;INTEL CAPITAL CORPORATION;BLUESOFT INC.;US;3661 / 3663 / 3669 / 7371 / 7373;Minority stake unknown %
845.;436967;20.04.2006;INTEL CAPITAL CORPORATION;ADAPTIVEMOBILE SECURITY LTD;IE;7371 / 7372;Minority stake unknown %
846.;308445;11.01.2005;INTEL CAPITAL CORPORATION;STRAATUM PROCESSWARE LTD;IE;7371 / 7372;Minority stake unknown %
847.;1601380459;21.06.2012;INTEL CAPITAL CORPORATION;ATHOC INC.;US;7371 / 7372;Minority stake unknown %
848.;122526;24.04.2003;INTEL CAPITAL CORPORATION;SCALI AS;NO;7371 / 7372;Minority stake unknown %
849.;1909070470;10.02.2014;INTEL CAPITAL CORPORATION;POWERVATION LTD;IE;3674 / 7371;Minority stake unknown %
850.;1601257617;24.03.2011;INTEL CAPITAL CORPORATION;TOTAL IMMERSION SA;FR;7371;Minority stake unknown %
851.;1601047251;15.12.2008;INTEL CAPITAL CORPORATION;TELA INNOVATIONS INC.;US;3674;Minority stake unknown %
852.;614534;09.10.2007;INTEL CAPITAL CORPORATION;COMAT TECHNOLOGIES PVT LTD;IN;7371 / 7372;Minority stake 10.5%
853.;213765;16.12.2003;INTEL CAPITAL CORPORATION;GAME TRUST INC.;US;3942 / 7371;Minority stake unknown %
854.;189262;08.09.2003;INTEL CAPITAL CORPORATION;JUNGO SOFTWARE TECHNOLOGIES INC.;US;7371;Minority stake unknown %
855.;1907096695;22.04.2015;INTEL CAPITAL CORPORATION;GENGO, INC.;JP;7371 / 7372 / 7374 / 7389;Minority stake unknown %
856.;426549;09.03.2006;INTEL CAPITAL CORPORATION;CYMPHONIX CORPORATION;US;7371 / 7372;Minority stake unknown %
857.;129491;03.09.2002;INTEL CAPITAL CORPORATION;FEEDROOM INC., THE;US;7383;Minority stake unknown %
858.;135981;30.10.2002;INTEL CAPITAL CORPORATION;LUMIDIGM INC.;US;3679 / 3845;Minority stake unknown %
859.;244755;09.03.2004;INTEL CAPITAL CORPORATION;ALL TELECOM SA;FR;4899;Minority stake unknown %
860.;1909645423;06.12.2017;INTEL CAPITAL CORPORATION;ALCIDE.IO LTD;IL;7374;Minority stake unknown %
861.;145420;10.11.2000;INTEL CAPITAL CORPORATION;ANALOG DESIGN AUTOMATION INC.;US;7371 / 7372;Minority stake unknown %
862.;144922;13.01.2003;INTEL CAPITAL CORPORATION;ANALOG DESIGN AUTOMATION INC.;US;7371 / 7372;Minority stake unknown %
863.;1907096466;20.04.2015;INTEL CAPITAL CORPORATION;1MG TECHNOLOGIES PVT LTD;IN;5912 / 5961;Minority stake unknown %
864.;220121;21.01.2004;INTEL CAPITAL CORPORATION;MAGNETIC SOLUTIONS LTD;IE;3357 / 3624 / 3629 / 3643 / 3644 / 3674 / 3691 / 3692 / 3699;Minority stake unknown %
865.;1633079135;08.04.2013;INTEL CAPITAL CORPORATION;ETECHACES MARKETING AND CONSULTING PVT LTD;IN;7374;Minority stake unknown %
866.;1909258369;16.12.2014;INTEL CAPITAL CORPORATION;TRAPX SECURITY INC.;US;7371 / 7372;Minority stake unknown %
867.;1909142879;04.09.2014;INTEL CAPITAL CORPORATION;DELTA ID INC.;US;7371 / 7372 / 7374;Minority stake unknown %
868.;1633008381;30.11.2007;INTEL CAPITAL CORPORATION;ADSIT MEDIA CORPORATION;CN;4833 / 8999;Minority stake unknown %
869.;1633008113;24.08.2010;INTEL CAPITAL CORPORATION;VRITI INFOCOM PVT LTD;IN;7374;Minority stake unknown %
870.;1603035824;26.11.2007;INTEL CAPITAL CORPORATION;ADS IT! MEDIA CORPORATION;CN;7311 / 8999;Minority stake unknown %
871.;1601454600;12.03.2013;INTEL CAPITAL CORPORATION;500FRIENDS INC.;US;7374;Minority stake unknown %
872.;1601425346;28.11.2012;INTEL CAPITAL CORPORATION;INTELLIGENT DIALOGUE SYSTEMS SL;ES;7371 / 8748;Minority stake unknown %
873.;1601386156;11.07.2012;INTEL CAPITAL CORPORATION;CASHSTAR INC.;US;7374;Minority stake unknown %
874.;1601241066;16.11.2010;INTEL CAPITAL CORPORATION;YUME INC.;US;7372 / 7374;Minority stake unknown %
875.;1601127449;26.10.2009;INTEL CAPITAL CORPORATION;PACKETMOTION INC.;US;7371 / 7372;Minority stake unknown %
876.;1601069329;15.04.2009;INTEL CAPITAL CORPORATION;NIRVANIX INC.;US;7371 / 7372;Minority stake unknown %
877.;1601060309;;INTEL CAPITAL CORPORATION;JAJAH INC.;US;4813 / 4822;Minority stake unknown %
878.;1601050090;09.02.2009;INTEL CAPITAL CORPORATION;BLACK DUCK SOFTWARE INC.;US;7371 / 7372;Minority stake unknown %
879.;1601040515;06.01.2009;INTEL CAPITAL CORPORATION;ENERGETIQ TECHNOLOGY INC.;US;3648;Minority stake unknown %
880.;1601037880;16.12.2008;INTEL CAPITAL CORPORATION;JACKBE CORPORATION;US;7371 / 7372 / 7374;Minority stake unknown %
881.;1601023900;10.09.2008;INTEL CAPITAL CORPORATION;UIEVOLUTION INC.;US;7371;Minority stake unknown %
882.;581797;13.09.2007;INTEL CAPITAL CORPORATION;NEXCOM BULGARIA LLC;BG;4899;Minority stake 31.6%
883.;542127;31.05.2007;INTEL CAPITAL CORPORATION;ATERNITY INC.;US;7371 / 7372;Minority stake unknown %
