;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
39.;242987;26.04.2004;MOTOROLA VENTURES;DEXTERRA INC.;US;7371;Minority stake unknown %
40.;482437;09.10.2006;MOTOROLA VENTURES;RUCKUS WIRELESS INC.;US;3663 / 7374;Minority stake unknown %
41.;1909003950;25.07.2013;MOTOROLA VENTURES;VIDSYS INC.;US;7371 / 7372;Minority stake unknown %
42.;605968;13.12.2007;MOTOROLA VENTURES;INTELLEFLEX CORPORATION;US;3663 / 3679;Minority stake unknown %
43.;1601124978;31.12.2007;MOTOROLA VENTURES;XILIENT INC.;US;3674;Minority stake unknown %
44.;588154;24.10.2007;MOTOROLA VENTURES;MFOUNDRY INC.;US;7371 / 7374;Minority stake unknown %
45.;300983;14.02.2005;MOTOROLA VENTURES;SEQUOIA COMMUNICATIONS;US;3674;Minority stake unknown %
46.;216077;29.12.2003;MOTOROLA VENTURES;MOBILEYE VISION TECHNOLOGIES LTD;IL;3674 / 7371 / 7372;Minority stake unknown %
47.;367346;08.08.2005;MOTOROLA VENTURES;CEDAR POINT COMMUNICATIONS INC.;US;3661;Minority stake unknown %
48.;397212;04.01.2006;MOTOROLA VENTURES;COPPERGATE COMMUNICATIONS LTD;IL;3663 / 3674;Minority stake unknown %
49.;1909571943;25.04.2017;MOTOROLA VENTURES;RAPIDSOS INC.;US;7372;Minority stake unknown %
50.;1909307376;11.11.2015;MOTOROLA VENTURES;EYEFLUENCE INC.;US;3575;Minority stake unknown %
51.;504405;08.01.2007;MOTOROLA VENTURES;CAMERO-TECH LTD;IL;7371;Minority stake unknown %
52.;218582;15.01.2004;MOTOROLA VENTURES;DIBCOM SA;FR;3679 / 4899;Minority stake unknown %
53.;332681;06.04.2005;MOTOROLA VENTURES;INTEGRIAN INC.;US;3661 / 3663 / 3669;Minority stake unknown %
54.;1601003350;19.05.2008;MOTOROLA VENTURES;MOLECULAR IMPRINTS INC.;US;3555 / 8731;Minority stake unknown %
55.;410740;11.05.2006;MOTOROLA VENTURES;SPOTWAVE WIRELESS INC.;CA;3571 / 3572 / 3575 / 3661 / 3663 / 3669 / 4899 / 5045;Minority stake unknown %
56.;336524;19.04.2005;MOTOROLA VENTURES;BDNA CORPORATION;US;7374;Minority stake unknown %
57.;1601408309;01.10.2012;MOTOROLA VENTURES;SHOTSPOTTER INC.;US;7371 / 7372;Minority stake unknown %
58.;578156;01.07.2008;MOTOROLA VENTURES;APPRION INC.;US;7371 / 7372;Minority stake unknown %
59.;486827;26.10.2006;MOTOROLA VENTURES;EXTRICOM LTD;IL;3571 / 3572 / 3575 / 3661 / 3663 / 3669;Minority stake unknown %
60.;416778;02.02.2006;MOTOROLA VENTURES;DEXTERRA INC.;US;7371;Minority stake unknown %
