;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
40.;1601299534;12.09.2011;SAP VENTURES;TREMOR VIDEO INC.;US;7311 / 7372 / 7374;Minority stake unknown %
41.;1909112760;10.06.2014;SAP VENTURES;KRUX DIGITAL INC.;US;7372 / 7374;Minority stake unknown %
42.;1909111225;04.06.2014;SAP VENTURES;SAVO GROUP LTD, THE;US;7371 / 7372 / 7374;Minority stake unknown %
43.;1909214101;24.03.2015;SAP VENTURES;CHAR SOFTWARE INC.;US;7374;Minority stake unknown %
44.;1909146965;18.09.2014;SAP VENTURES;PING IDENTITY CORPORATION;US;7374;Minority stake unknown %
45.;1909005897;31.07.2013;SAP VENTURES;APIGEE CORPORATION;US;7374;Minority stake unknown %
46.;1941106741;14.06.2018;SAP VENTURES;SCRYER INC.;US;7374;Minority stake unknown %
47.;1909208982;11.03.2015;SAP VENTURES;LOOKER DATA SCIENCES INC.;US;7374;Minority stake unknown %
48.;1601342670;13.02.2012;SAP VENTURES;MARIN SOFTWARE INC.;US;7311 / 7372 / 7374;Minority stake unknown %
49.;1941099957;25.06.2018;SAP VENTURES;BIGID INC.;US;7372 / 7374;Minority stake unknown %
50.;1909240239;01.06.2015;SAP VENTURES;CYPHORT INC.;US;7372 / 7374;Minority stake unknown %
51.;1633016820;13.12.2010;SAP VENTURES;IYOGI TECHNICAL SERVICES PVT LTD;IN;7389 / 8999;Minority stake unknown %
52.;225538;12.04.2000;SAP VENTURES;IDAPTA INC.;US;7371;Minority stake unknown %
53.;190724;12.03.2001;SAP VENTURES;BUILDPOINT CORPORATION;US;7371;Minority stake unknown %
54.;1909581133;18.05.2017;SAP VENTURES;WANDERA INC.;US;7372 / 7374;Minority stake unknown %
55.;1909388034;29.07.2015;SAP VENTURES;INTEGRAL AD SCIENCE INC.;US;7374;Minority stake unknown %
56.;1909267454;31.07.2015;SAP VENTURES;INTEGRAL AD SCIENCE INC.;US;7374;Minority stake unknown %
