;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
114.;1909588679;28.03.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;AUDIOBURST LTD;IL;7371 / 7372 / 7374;Minority stake unknown %
115.;1941084366;10.05.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;MOLOCO INC.;US;7372 / 7374;Minority stake unknown %
116.;1907198578;19.09.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;SHENZHEN PERCEPTIN TECHNOLOGY CO., LTD;CN;3861 / 7371;Minority stake 10%
117.;1601338600;08.01.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;GLOOKO INC.;US;7372;Minority stake unknown %
118.;1909544299;16.02.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;TETRAVUE INC.;US;3679;Minority stake unknown %
119.;1909111350;03.06.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;CAMBRIOS TECHNOLOGIES CORPORATION;US;3674 / 3679 / 8731;Minority stake unknown %
120.;1633108677;10.12.2012;SAMSUNG VENTURE INVESTMENT CORPORATION;CHONGQING CYIT COMMUNICATION TECHNOLOGY CO., LTD;CN;3674 / 8731;Minority stake unknown %
121.;213983;17.12.2003;SAMSUNG VENTURE INVESTMENT CORPORATION;ATHENA SEMICONDUCTORS INC.;US;3663 / 3674;Minority stake unknown %
122.;1939000997;07.01.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;JJS MEDIA CO., LTD;KR;7374;Minority stake unknown %
123.;1909622234;25.08.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;SLIVER VR TECHNOLOGIES INC.;US;7372;Minority stake unknown %
124.;1909591540;13.06.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;FIGURE 1 INC.;CA;7374;Minority stake unknown %
125.;1909635268;27.09.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;RENO SUB SYSTEMS CANADA INC.;CA;3823;Minority stake unknown %
126.;1601465629;30.09.2013;SAMSUNG VENTURE INVESTMENT CORPORATION;POWERBYPROXI LTD;NZ;3629 / 3663 / 3699;Minority stake unknown %
127.;291952;09.11.2004;SAMSUNG VENTURE INVESTMENT CORPORATION;TEKNOVUS INC.;US;3661 / 3663 / 3669 / 3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
128.;1909599985;27.06.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;SENTIANCE SA/NV;BE;7372 / 7374;Minority stake unknown %
129.;1943070172;30.06.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;AERGO;HK;7371 / 7374;Minority stake unknown %
130.;1909641783;17.10.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;PLUTO INC.;US;7372 / 7374;Minority stake unknown %
131.;1943050927;19.08.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;BLUEPOINT PARTNERS INC.;KR;6799 / 8742;Minority stake unknown %
132.;1909644214;19.10.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;INTEZER LABS LTD;IL;7371 / 7372;Minority stake unknown %
133.;1941150896;24.10.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;SPATIAL SYSTEMS INC.;US;7371;Minority stake unknown %
134.;1909484477;13.09.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;GLOOKO INC.;US;7372;Minority stake unknown %
135.;1909037066;01.11.2013;SAMSUNG VENTURE INVESTMENT CORPORATION;NOVASENTIS INC.;US;3674 / 8731;Minority stake unknown %
136.;1909246034;08.06.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;EVRYTHNG LTD;GB;7372 / 7374;Minority stake unknown %
137.;1909423842;05.04.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;UNISPECTRAL LTD;IL;8731;Minority stake unknown %
138.;1941076698;25.04.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;SEEMATICS SYSTEMS LTD;IL;7371 / 7372;Minority stake unknown %
139.;1909614127;19.07.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;IMAGRY LTD;IL;7372;Minority stake unknown %
140.;243461;27.04.2004;SAMSUNG VENTURE INVESTMENT CORPORATION;MONTAVISTA SOFTWARE LLC;US;7371 / 7372 / 7373 / 8243;Minority stake unknown %
141.;1909083438;17.03.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;BOXFISH;US;7372 / 7374;Minority stake unknown %
142.;1941011749;07.12.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;EMU SOLUTIONS INC.;US;3575 / 7372;Minority stake unknown %
143.;1601143812;15.02.2010;SAMSUNG VENTURE INVESTMENT CORPORATION;SWYPE INC.;US;7371 / 7372;Minority stake unknown %
144.;1909243821;08.06.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;MONGOOSE TECHNOLOGIES INC.;US;3575 / 7374;Minority stake unknown %
145.;1601305149;06.02.2012;SAMSUNG VENTURE INVESTMENT CORPORATION;MOBEAM INC.;US;3575 / 7374;Minority stake unknown %
146.;1909124656;20.08.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;EYEVERIFY INC.;US;7371 / 7372;Minority stake unknown %
147.;1601259580;12.07.2011;SAMSUNG VENTURE INVESTMENT CORPORATION;SWYPE INC.;US;7371 / 7372;Minority stake unknown %
148.;1909316899;03.12.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;BAOBAB STUDIOS INC.;US;7374;Minority stake unknown %
149.;1943029293;17.04.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;DABLE CO., LTD;KR;7374;Minority stake unknown %
150.;1909156827;16.10.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;IDIBON INC.;US;7371 / 7372;Minority stake unknown %
151.;1909096539;30.06.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;AUTOMATED INSIGHTS INC.;US;7374;Minority stake unknown %
152.;1907235503;31.07.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;PLASMAPP CO., LTD;KR;3845 / 5047 / 5961 / 8731;Minority stake unknown %
153.;1909309187;17.11.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;SENTIANCE SA/NV;BE;7372 / 7374;Minority stake unknown %
154.;1909588811;31.05.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;UNIKEY TECHNOLOGIES INC.;US;3663 / 7371 / 7372;Minority stake unknown %
155.;1909274894;18.08.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;FILAMENT;US;3575 / 3823;Minority stake unknown %
156.;1601493252;03.07.2013;SAMSUNG VENTURE INVESTMENT CORPORATION;ENGRADE INC.;US;7374;Minority stake unknown %
157.;1601428417;10.12.2012;SAMSUNG VENTURE INVESTMENT CORPORATION;DELIVERY AGENT INC.;US;7311 / 7374;Minority stake unknown %
158.;1601339016;31.01.2012;SAMSUNG VENTURE INVESTMENT CORPORATION;CAMBRIOS TECHNOLOGIES CORPORATION;US;3674 / 3679 / 8731;Minority stake unknown %
159.;1601388067;18.07.2012;SAMSUNG VENTURE INVESTMENT CORPORATION;STOKE INC.;US;3661 / 5045 / 7371 / 7372;Minority stake unknown %
